"000014","5","00001","","","","","","","","","";
"000014","7","00002","00003","","","","","","","","";
"000014","11","00003","","","","","","","","","";
"000014","15","00001","","","","","","","","","";
"000014","19","00002","","","","","","","","","";
"000014","23","00003","","","","","","","","","";
"000014","27","00002","","","","","","","","","";
"000014","31","00003","","","","","","","","","";
"000014","33","00002","","","","","","","","","";
"000014","35","00001","","","","","","","","","";
"000014","37","00003","","","","","","","","","";
"000014","39","00003","","","","","","","","","";
"000014","41","00002","","","","","","","","","";
"000014","43","00003","","","","","","","","","";
"000014","45","00001","","","","","","","","","";
"000014","47","00002","","","","","","","","","";
"000014","49","00003","","","","","","","","","";
"000014","53","00003","","","","","","","","","";
"000014","55","00002","","","","","","","","","";
"000014","57","00001","","","","","","","","","";
"000014","59","00003","","","","","","","","","";
"000014","61","00002","","","","","","","","","";
"000014","63","00003","","","","","","","","","";
"000014","65","00002","","","","","","","","","";
"000014","67","00003","","","","","","","","","";
"000014","69","00001","","","","","","","","","";
"000014","71","00002","","","","","","","","","";
"000014","73","00003","","","","","","","","","";
"000014","75","00002","","","","","","","","","";
"000014","77","00003","","","","","","","","","";
"000014","79","00001","","","","","","","","","";
"000014","81","00002","","","","","","","","","";
"000014","83","00003","","","","","","","","","";
"000014","85","00002","","","","","","","","","";
"000014","87","00003","","","","","","","","","";
"000014","89","00002","","","","","","","","","";
"000014","91","00001","","","","","","","","","";
"000014","93","00002","00003","","","","","","","","";
"000014","97","00001","","","","","","","","","";
"000014","99","00003","00002","","","","","","","","";
"000014","103","00001","","","","","","","","","";
"000014","105","00002","00003","","","","","","","","";
"000014","107","00001","","","","","","","","","";
"000014","109","00003","00002","","","","","","","","";
"000014","111","00001","","","","","","","","","";
"000014","113","00003","00002","","","","","","","","";
"000014","117","00001","","","","","","","","","";
"000014","119","00002","","","","","","","","","";
"000014","121","00003","","","","","","","","","";
"000014","123","00001","","","","","","","","","";
"000014","125","00003","00002","","","","","","","","";
"000014","127","00001","","","","","","","","","";
"000014","129","00002","00003","","","","","","","","";
"000014","131","00001","","","","","","","","","";
"000014","133","00002","","","","","","","","","";
"000014","135","00003","","","","","","","","","";
"000014","137","00001","","","","","","","","","";
"000014","139","00002","00003","","","","","","","","";
"000014","141","00001","","","","","","","","","";
"000014","143","00003","","","","","","","","","";
"000014","145","00002","","","","","","","","","";
"000014","147","00001","","","","","","","","","";
"000014","149","00002","","","","","","","","","";
"000014","151","00003","","","","","","","","","";
"000014","153","00001","","","","","","","","","";
"000014","155","00002","00003","","","","","","","","";
"000014","157","00001","","","","","","","","","";
"000014","159","00002","00003","","","","","","","","";
"000014","161","00001","","","","","","","","","";
"000014","163","00003","","","","","","","","","";
"000014","165","00002","00003","","","","","","","","";
"000014","167","00001","","","","","","","","","";
"000014","171","00003","","","","","","","","","";
"000014","173","00003","","","","","","","","","";
"000014","175","00002","","","","","","","","","";
"000014","177","00001","","","","","","","","","";
"000014","179","00003","","","","","","","","","";
"000014","183","00003","","","","","","","","","";
"000014","185","00002","","","","","","","","","";
"000014","187","00001","","","","","","","","","";
"000014","189","00003","","","","","","","","","";
"000014","191","00002","","","","","","","","","";
"000014","193","00003","","","","","","","","","";
"000014","195","00001","","","","","","","","","";
"000014","197","00002","00003","","","","","","","","";
"000014","199","00003","","","","","","","","","";
"000014","201","00001","","","","","","","","","";
"000014","203","00002","","","","","","","","","";
"000014","205","00003","","","","","","","","","";
"000014","207","00002","00003","","","","","","","","";
"000014","209","00001","","","","","","","","","";
"000014","211","00003","","","","","","","","","";
"000014","213","00002","","","","","","","","","";
"000014","215","00003","","","","","","","","","";
"000014","217","00001","","","","","","","","","";
"000014","221","00003","00002","","","","","","","","";
"000014","223","00003","","","","","","","","","";
"000014","225","00001","","","","","","","","","";
"000014","227","00002","","","","","","","","","";
"000014","229","00003","","","","","","","","","";
"000014","231","00003","","","","","","","","","";
"000014","233","00002","","","","","","","","","";
"000014","235","00001","","","","","","","","","";
"000014","237","00003","","","","","","","","","";
"000014","239","00002","","","","","","","","","";
"000014","241","00003","","","","","","","","","";
"000014","243","00001","","","","","","","","","";
"000014","245","00002","00003","","","","","","","","";
"000014","247","00003","","","","","","","","","";
"000014","249","00001","","","","","","","","","";
"000014","251","00002","","","","","","","","","";
"000014","253","00003","","","","","","","","","";
"000014","255","00002","","","","","","","","","";
"000014","257","00001","","","","","","","","","";
"000014","259","00003","","","","","","","","","";
"000014","261","00002","","","","","","","","","";
"000014","263","00003","","","","","","","","","";
"000014","265","00001","","","","","","","","","";
"000014","267","00002","","","","","","","","","";
"000014","269","00003","","","","","","","","","";
"000014","271","00001","","","","","","","","","";
"000014","273","00002","","","","","","","","","";
"000014","275","00003","","","","","","","","","";
"000014","277","00002","","","","","","","","","";
"000014","279","00001","","","","","","","","","";
"000014","281","00003","","","","","","","","","";
"000014","283","00002","","","","","","","","","";
"000014","285","00003","","","","","","","","","";
"000014","289","00001","","","","","","","","","";
"000014","291","00002","","","","","","","","","";
"000014","293","00003","","","","","","","","","";
"000014","297","00001","","","","","","","","","";
"000014","299","00002","","","","","","","","","";
"000014","301","00003","","","","","","","","","";
"000014","303","00002","","","","","","","","","";
"000014","307","00003","00001","","","","","","","","";
"000014","309","00003","","","","","","","","","";
"000014","311","00002","","","","","","","","","";
"000014","315","00001","","","","","","","","","";
"000014","317","00003","","","","","","","","","";
"000014","319","00002","","","","","","","","","";
"000014","321","00001","","","","","","","","","";
"000014","323","00002","00003","","","","","","","","";
"000014","325","00001","","","","","","","","","";
"000014","327","00001","00003","","","","","","","","";
"000014","329","00002","","","","","","","","","";
"000014","331","00003","00001","00002","","","","","","","";
"000014","333","00001","","","","","","","","","";
"000014","335","00003","00002","","","","","","","","";
"000014","337","00002","","","","","","","","","";
"000014","339","00001","00003","","","","","","","","";
"000014","343","00002","00003","","","","","","","","";
"000014","345","00001","","","","","","","","","";
"000014","347","00003","","","","","","","","","";
"000014","349","00002","","","","","","","","","";
"000014","355","00003","00001","00002","","","","","","","";
"000001","3","00003","00002","","","","","","","","";
"000001","7","00003","00002","","","","","","","","";
"000001","11","00003","00002","","","","","","","","";
"000001","15","00003","00002","","","","","","","","";
"000001","17","00003","00002","","","","","","","","";
"000001","19","00003","00002","","","","","","","","";
"000001","21","00003","00002","","","","","","","","";
"000001","27","00002","00003","","","","","","","","";
"000001","33","00003","00002","","","","","","","","";
"000001","37","00002","","","","","","","","","";
"000001","39","00003","00002","","","","","","","","";
"000001","41","00003","00002","","","","","","","","";
"000001","43","00003","00002","","","","","","","","";
"000016","3","00003","","","","","","","","","";
"000016","7","00002","","","","","","","","","";
"000016","11","00003","","","","","","","","","";
"000016","15","00002","00003","","","","","","","","";
"000016","19","00003","","","","","","","","","";
"000016","21","00002","","","","","","","","","";
"000016","23","00003","","","","","","","","","";
"000016","25","00003","","","","","","","","","";
"000016","27","00002","","","","","","","","","";
"000016","29","00002","","","","","","","","","";
"000016","31","00003","","","","","","","","","";
"000016","33","00003","","","","","","","","","";
"000016","35","00002","","","","","","","","","";
"000016","37","00003","","","","","","","","","";
"000016","39","00002","","","","","","","","","";
"000016","41","00003","","","","","","","","","";
"000016","43","00002","","","","","","","","","";
"000016","45","00003","","","","","","","","","";
"000016","51","00002","00003","","","","","","","","";
"000016","55","00003","","","","","","","","","";
"000016","59","00003","00002","","","","","","","","";
"000016","65","00002","00003","","","","","","","","";
"000016","67","00003","00002","","","","","","","","";
"000016","69","00003","00002","","","","","","","","";
"000016","71","00002","00003","","","","","","","","";
"000016","73","00003","00002","","","","","","","","";
"000016","75","00002","00003","","","","","","","","";
"000016","77","00002","","","","","","","","","";
"000016","79","00003","","","","","","","","","";
"000016","81","00003","00002","","","","","","","","";
"000016","83","00002","00003","","","","","","","","";
"000016","85","00003","00002","","","","","","","","";
"000016","87","00003","","","","","","","","","";
"000016","89","00002","00003","","","","","","","","";
"000016","91","00003","","","","","","","","","";
"000003","5","00001","","","","","","","","","";
"000003","7","00003","","","","","","","","","";
"000003","9","00002","","","","","","","","","";
"000003","13","00002","00003","","","","","","","","";
"000003","19","00001","","","","","","","","","";
"000003","21","00002","","","","","","","","","";
"000003","23","00003","","","","","","","","","";
"000003","25","00003","","","","","","","","","";
"000003","27","00002","","","","","","","","","";
"000003","29","00001","","","","","","","","","";
"000003","31","00003","","","","","","","","","";
"000003","33","00002","","","","","","","","","";
"000003","35","00003","","","","","","","","","";
"000003","37","00002","","","","","","","","","";
"000003","39","00003","","","","","","","","","";
"000003","41","00002","","","","","","","","","";
"000003","43","00001","","","","","","","","","";
"000003","45","00003","","","","","","","","","";
"000003","49","00003","","","","","","","","","";
"000003","51","00002","","","","","","","","","";
"000003","53","00003","","","","","","","","","";
"000003","55","00002","","","","","","","","","";
"000003","57","00001","","","","","","","","","";
"000003","59","00003","","","","","","","","","";
"000003","61","00002","","","","","","","","","";
"000003","63","00003","","","","","","","","","";
"000003","65","00002","","","","","","","","","";
"000003","67","00003","","","","","","","","","";
"000003","69","00003","","","","","","","","","";
"000003","71","00002","","","","","","","","","";
"000003","73","00001","","","","","","","","","";
"000003","75","00003","","","","","","","","","";
"000003","77","00002","","","","","","","","","";
"000003","79","00003","","","","","","","","","";
"000003","81","00002","","","","","","","","","";
"000003","83","00003","","","","","","","","","";
"000003","85","00001","","","","","","","","","";
"000003","87","00003","","","","","","","","","";
"000003","89","00002","","","","","","","","","";
"000003","93","00001","","","","","","","","","";
"000003","95","00002","00003","","","","","","","","";
"000003","99","00001","","","","","","","","","";
"000003","101","00003","00002","","","","","","","","";
"000003","103","00001","","","","","","","","","";
"000003","105","00002","00003","","","","","","","","";
"000003","107","00001","","","","","","","","","";
"000003","109","00002","00003","","","","","","","","";
"000003","111","00001","","","","","","","","","";
"000003","113","00002","00003","","","","","","","","";
"000003","115","00001","","","","","","","","","";
"000003","117","00002","00003","","","","","","","","";
"000003","119","00001","","","","","","","","","";
"000003","121","00002","00003","","","","","","","","";
"000003","123","00001","","","","","","","","","";
"000003","125","00002","00003","","","","","","","","";
"000003","127","00001","","","","","","","","","";
"000003","129","00002","00003","","","","","","","","";
"000003","131","00001","","","","","","","","","";
"000003","133","00002","00003","","","","","","","","";
"000003","135","00001","","","","","","","","","";
"000003","137","00002","00003","","","","","","","","";
"000003","139","00001","","","","","","","","","";
"000003","141","00002","","","","","","","","","";
"000003","143","00003","","","","","","","","","";
"000003","145","00001","","","","","","","","","";
"000003","147","00003","","","","","","","","","";
"000003","149","00002","","","","","","","","","";
"000003","151","00001","","","","","","","","","";
"000003","153","00002","","","","","","","","","";
"000003","155","00003","","","","","","","","","";
"000003","157","00001","","","","","","","","","";
"000003","159","00002","00003","","","","","","","","";
"000003","161","00001","","","","","","","","","";
"000003","163","00003","","","","","","","","","";
"000003","165","00002","","","","","","","","","";
"000003","167","00002","","","","","","","","","";
"000003","169","00001","","","","","","","","","";
"000003","171","00003","","","","","","","","","";
"000003","173","00002","","","","","","","","","";
"000003","175","00003","","","","","","","","","";
"000003","177","00001","","","","","","","","","";
"000003","179","00003","","","","","","","","","";
"000003","183","00002","","","","","","","","","";
"000003","185","00003","","","","","","","","","";
"000003","187","00002","","","","","","","","","";
"000003","189","00001","","","","","","","","","";
"000003","191","00003","","","","","","","","","";
"000003","193","00002","","","","","","","","","";
"000003","195","00003","","","","","","","","","";
"000003","197","00002","","","","","","","","","";
"000003","199","00001","","","","","","","","","";
"000003","201","00003","","","","","","","","","";
"000003","203","00002","","","","","","","","","";
"000003","205","00003","","","","","","","","","";
"000003","207","00001","","","","","","","","","";
"000003","209","00003","","","","","","","","","";
"000003","211","00002","","","","","","","","","";
"000003","213","00003","","","","","","","","","";
"000003","215","00002","","","","","","","","","";
"000003","217","00001","","","","","","","","","";
"000003","219","00003","","","","","","","","","";
"000003","221","00002","","","","","","","","","";
"000003","223","00003","","","","","","","","","";
"000003","225","00002","","","","","","","","","";
"000003","227","00001","","","","","","","","","";
"000003","229","00003","","","","","","","","","";
"000003","231","00002","","","","","","","","","";
"000003","233","00003","","","","","","","","","";
"000003","235","00001","","","","","","","","","";
"000003","237","00002","00003","","","","","","","","";
"000003","239","00002","","","","","","","","","";
"000003","241","00003","","","","","","","","","";
"000003","243","00001","","","","","","","","","";
"000003","245","00003","","","","","","","","","";
"000003","247","00002","","","","","","","","","";
"000003","251","00001","","","","","","","","","";
"000003","253","00002","","","","","","","","","";
"000003","255","00003","","","","","","","","","";
"000003","259","00001","","","","","","","","","";
"000003","261","00002","","","","","","","","","";
"000003","263","00003","","","","","","","","","";
"000003","267","00002","","","","","","","","","";
"000003","269","00003","","","","","","","","","";
"000003","271","00001","","","","","","","","","";
"000003","273","00002","","","","","","","","","";
"000003","275","00003","","","","","","","","","";
"000003","277","00001","","","","","","","","","";
"000003","279","00002","","","","","","","","","";
"000003","281","00003","","","","","","","","","";
"000003","283","00002","","","","","","","","","";
"000003","285","00001","00003","","","","","","","","";
"000003","287","00001","00003","","","","","","","","";
"000003","289","00002","","","","","","","","","";
"000003","291","00002","","","","","","","","","";
"000003","293","00001","00003","","","","","","","","";
"000003","297","00002","00001","","","","","","","","";
"000003","299","00003","","","","","","","","","";
"000003","303","00002","00003","","","","","","","","";
"000003","305","00001","","","","","","","","","";
"000003","309","00002","00003","00001","","","","","","","";
"000003","311","00001","00002","00003","","","","","","","";
"000003","313","00002","00003","00001","","","","","","","";
"000003","315","00001","00002","00003","","","","","","","";
"000003","319","00002","00003","00001","","","","","","","";
"000003","321","00002","00003","00001","","","","","","","";
"000003","16","00003","","","","","","","","","";
"000003","60","00003","","","","","","","","","";
"000004","5","00001","","","","","","","","","";
"000004","7","00002","","","","","","","","","";
"000004","9","00003","","","","","","","","","";
"000004","15","00003","","","","","","","","","";
"000004","17","00002","","","","","","","","","";
"000004","21","00001","","","","","","","","","";
"000004","25","00003","","","","","","","","","";
"000004","29","00002","","","","","","","","","";
"000004","31","00003","","","","","","","","","";
"000004","33","00002","","","","","","","","","";
"000004","35","00001","","","","","","","","","";
"000004","37","00003","","","","","","","","","";
"000004","39","00002","","","","","","","","","";
"000004","43","00003","","","","","","","","","";
"000004","45","00002","","","","","","","","","";
"000004","47","00003","","","","","","","","","";
"000004","49","00001","","","","","","","","","";
"000004","51","00003","","","","","","","","","";
"000004","53","00002","","","","","","","","","";
"000004","55","00003","","","","","","","","","";
"000004","57","00002","","","","","","","","","";
"000004","59","00003","","","","","","","","","";
"000004","61","00001","","","","","","","","","";
"000004","63","00002","","","","","","","","","";
"000004","65","00003","","","","","","","","","";
"000004","67","00002","","","","","","","","","";
"000004","69","00003","","","","","","","","","";
"000004","71","00002","","","","","","","","","";
"000004","73","00001","","","","","","","","","";
"000004","75","00003","","","","","","","","","";
"000004","77","00003","","","","","","","","","";
"000004","79","00003","","","","","","","","","";
"000004","85","00003","","","","","","","","","";
"000004","87","00003","","","","","","","","","";
"000004","89","00002","","","","","","","","","";
"000004","93","00003","","","","","","","","","";
"000004","95","00002","","","","","","","","","";
"000004","97","00001","","","","","","","","","";
"000004","99","00002","00003","","","","","","","","";
"000004","103","00001","","","","","","","","","";
"000004","105","00002","00003","","","","","","","","";
"000004","107","00001","","","","","","","","","";
"000004","109","00003","00002","","","","","","","","";
"000004","113","00001","","","","","","","","","";
"000004","115","00002","00003","","","","","","","","";
"000004","119","00001","","","","","","","","","";
"000004","121","00003","00002","","","","","","","","";
"000004","123","00001","","","","","","","","","";
"000004","125","00003","","","","","","","","","";
"000004","127","00002","","","","","","","","","";
"000004","129","00001","","","","","","","","","";
"000004","131","00002","","","","","","","","","";
"000004","133","00003","","","","","","","","","";
"000004","135","00001","","","","","","","","","";
"000004","137","00003","00002","","","","","","","","";
"000004","139","00001","","","","","","","","","";
"000004","141","00002","00003","","","","","","","","";
"000004","143","00001","","","","","","","","","";
"000004","145","00003","","","","","","","","","";
"000004","147","00002","","","","","","","","","";
"000004","149","00001","","","","","","","","","";
"000004","151","00003","00002","","","","","","","","";
"000004","153","00001","","","","","","","","","";
"000004","155","00002","00003","","","","","","","","";
"000004","157","00001","","","","","","","","","";
"000004","159","00002","","","","","","","","","";
"000004","161","00003","","","","","","","","","";
"000004","163","00001","","","","","","","","","";
"000004","165","00002","00003","","","","","","","","";
"000004","167","00001","","","","","","","","","";
"000004","169","00003","","","","","","","","","";
"000004","171","00002","","","","","","","","","";
"000004","173","00001","","","","","","","","","";
"000004","175","00003","00002","","","","","","","","";
"000004","177","00001","","","","","","","","","";
"000004","179","00002","00003","","","","","","","","";
"000004","183","00001","","","","","","","","","";
